mask1,mask2,intersection,mask1_size,mask2_size,mask2_size_at_mask1_z,iou,iou_at_mask1_z,containment_2p,containment_hcr_at_z,is_best_match,somaprint_hcr_label,somaprint_best_score,somaprint_second_score,somaprint_confident
75,20838,183,446,1372,698,0.1119266055045871,0.1904266389177939,0.4103139013452915,0.2621776504297994,True,20838,10.108444083771367,5.20563273585153,True
75,17798,9,446,4432,1344,0.0018484288354898,0.0050533408197641,0.0201793721973094,0.0066964285714285,False,20838,10.108444083771367,5.20563273585153,True
76,19855,241,564,1740,931,0.1168201648085312,0.1921850079744816,0.427304964539007,0.2588614393125671,True,19510,11.326441977779183,8.061527921363718,True
76,19510,257,564,2132,1148,0.1053710537105371,0.1766323024054983,0.4556737588652482,0.2238675958188153,False,19510,11.326441977779183,8.061527921363718,True
77,19858,182,488,2125,1715,0.0748663101604278,0.0900544285007422,0.3729508196721312,0.1061224489795918,False,19858,7.367211407917365,3.886095644558302,False
78,20170,230,357,2188,1214,0.0993520518358531,0.1715137956748695,0.6442577030812325,0.1894563426688632,True,20170,8.309186553863887,3.146862341967449,False
79,19866,82,299,4233,1165,0.0184269662921348,0.0593342981186685,0.2742474916387959,0.0703862660944206,True,19866,7.089807730626641,4.982317880961654,False
80,18369,194,264,3342,1119,0.0568581477139507,0.1631623212783852,0.7348484848484849,0.1733690795352993,True,18369,14.27817835653137,4.8428911810891355,True
80,18376,46,264,3019,1372,0.014210688909484,0.0289308176100628,0.1742424242424242,0.0335276967930029,False,18369,14.27817835653137,4.8428911810891355,True
81,17064,308,322,3463,1409,0.088582111015243,0.2164441321152494,0.9565217391304348,0.2185947480482611,True,17064,11.725139568833866,3.5695944925894074,True
82,17074,272,326,1918,699,0.1379310344827586,0.3612217795484728,0.8343558282208589,0.3891273247496423,True,17074,18.821139503918058,4.813869340416015,True
82,17063,16,326,2372,1064,0.005965697240865,0.0116448326055312,0.0490797546012269,0.0150375939849624,False,17074,18.821139503918058,4.813869340416015,True
83,18938,461,816,3439,2013,0.121507643647865,0.194679054054054,0.5649509803921569,0.2290114257327372,True,18938,18.89563704947164,3.5648219075569045,True
83,18955,11,816,3110,1987,0.0028097062579821,0.0039398280802292,0.0134803921568627,0.0055359838953195,False,18938,18.89563704947164,3.5648219075569045,True
84,19459,45,258,5142,968,0.0084033613445378,0.0381033022861981,0.1744186046511628,0.0464876033057851,False,18398,8.368159938809455,4.532352901728776,False
84,17764,25,258,5535,796,0.0043342579750346,0.0242954324586977,0.0968992248062015,0.0314070351758793,False,18398,8.368159938809455,4.532352901728776,False
85,16483,5,575,3410,2267,0.0012562814070351,0.0017624250969333,0.008695652173913,0.0022055580061755,False,20429,6.91006163497564,4.790208377225738,False
86,19861,360,889,2256,1456,0.1292639138240574,0.181360201511335,0.4049493813273341,0.2472527472527472,True,19861,8.03331612071046,7.540565384304914,False
86,20441,171,889,2579,941,0.0518653321201091,0.1030741410488245,0.1923509561304837,0.181721572794899,False,19861,8.03331612071046,7.540565384304914,False
86,16503,73,889,3597,429,0.0165420348968955,0.0586345381526104,0.0821147356580427,0.1701631701631701,False,19861,8.03331612071046,7.540565384304914,False
86,20183,43,889,2606,1348,0.0124565469293163,0.019598906107566,0.0483689538807649,0.0318991097922848,False,19861,8.03331612071046,7.540565384304914,False
87,15349,369,663,7464,1595,0.0475638051044083,0.1953414505029116,0.5565610859728507,0.2313479623824451,True,15349,8.177435755765869,3.4575699862966087,False
88,17056,512,580,4085,1567,0.1232843727425957,0.3131498470948012,0.8827586206896552,0.3267389917038928,True,17056,19.26691733326005,7.6766494217355135,True
88,18366,28,580,293,293,0.0331360946745562,0.0331360946745562,0.0482758620689655,0.0955631399317406,False,17056,19.26691733326005,7.6766494217355135,True
89,20422,283,507,3633,1207,0.0733730878921441,0.1977638015373864,0.5581854043392505,0.2344656172328086,True,20422,16.00403207632288,3.3109702015980553,True
90,20437,442,1147,3699,943,0.1003633060853769,0.2682038834951456,0.3853530950305144,0.4687168610816543,True,20437,17.23085536864752,6.290354869484751,True
90,18467,190,1147,3857,1464,0.0394682176983797,0.0784799669558033,0.1656495204882301,0.1297814207650273,False,20437,17.23085536864752,6.290354869484751,True
90,20167,140,1147,2641,1386,0.0383771929824561,0.058503969912244,0.1220575414123801,0.101010101010101,False,20437,17.23085536864752,6.290354869484751,True
90,20435,52,1147,523,523,0.0321384425216316,0.0321384425216316,0.045335658238884,0.0994263862332696,False,20437,17.23085536864752,6.290354869484751,True
90,19866,56,1147,4233,1679,0.010518407212622,0.0202166064981949,0.048823016564952,0.0333531864204883,False,20437,17.23085536864752,6.290354869484751,True
91,20749,59,680,2625,517,0.0181762168823166,0.0518453427065026,0.0867647058823529,0.1141199226305609,True,20749,13.511113924561883,4.656775681671706,True
91,20171,72,680,2392,1011,0.024,0.0444718962322421,0.1058823529411764,0.0712166172106825,False,20749,13.511113924561883,4.656775681671706,True
91,19531,51,680,4625,1133,0.0097068899885801,0.02894438138479,0.075,0.0450132391879964,False,20749,13.511113924561883,4.656775681671706,True
92,18912,24,211,2689,454,0.0083449235048678,0.0374414976599064,0.1137440758293838,0.052863436123348,True,18912,9.512237828533209,5.554919190506064,False
93,18953,377,1130,1910,1158,0.1415696582801351,0.1972789115646258,0.3336283185840707,0.3255613126079447,True,18953,11.15017261973139,7.249115166180823,True
93,14188,423,1130,7337,1602,0.0525857782197911,0.1831961888263317,0.3743362831858407,0.2640449438202247,False,18953,11.15017261973139,7.249115166180823,True
94,18901,8,511,2529,512,0.0026385224274406,0.0078817733990147,0.0156555772994129,0.015625,True,18350,17.174812689378058,3.939506286421243,True
94,18912,1,511,2689,454,0.0003125976867771,0.0010373443983402,0.0019569471624266,0.0022026431718061,False,18350,17.174812689378058,3.939506286421243,True
94,18908,1,511,4655,1735,0.0001936108422071,0.0004454342984409,0.0019569471624266,0.0005763688760806,False,18350,17.174812689378058,3.939506286421243,True
95,19401,178,225,2669,1071,0.0655375552282768,0.1592128801431127,0.7911111111111111,0.1661998132586367,True,19401,17.153011559302993,4.774838888569269,True
96,17103,7,554,2565,1598,0.0022493573264781,0.0032634032634032,0.0126353790613718,0.0043804755944931,False,17103,3.6790020947259534,3.2474201294380496,False
97,19811,378,737,2671,1326,0.1247524752475247,0.2243323442136498,0.5128900949796472,0.2850678733031674,True,19811,19.889446750831297,5.098630584754579,True
97,18961,105,737,2056,1542,0.0390625,0.0482980680772769,0.1424694708276797,0.0680933852140077,False,19811,19.889446750831297,5.098630584754579,True
97,14188,98,737,7337,2184,0.0122868605817452,0.034714842366277,0.1329715061058344,0.0448717948717948,False,19811,19.889446750831297,5.098630584754579,True
98,20113,400,542,1674,1305,0.2202643171806167,0.27643400138217,0.7380073800738007,0.3065134099616858,True,20113,19.535178854174866,2.3753711406904587,True
99,19862,365,461,5396,818,0.0664603058994901,0.3993435448577681,0.7917570498915402,0.4462102689486552,True,19862,11.710322316587241,4.024323116570488,True
99,20450,14,461,2417,391,0.0048882681564245,0.0167064439140811,0.0303687635574837,0.0358056265984654,False,19862,11.710322316587241,4.024323116570488,True
100,18908,558,647,4655,2592,0.1176222596964586,0.2081312942931742,0.8624420401854714,0.2152777777777778,True,18908,19.60003038059296,5.051836559375601,True
100,17037,58,647,3148,1637,0.0155204709660155,0.0260557053009883,0.0896445131375579,0.0354306658521686,False,18908,19.60003038059296,5.051836559375601,True
100,17026,8,647,5165,1642,0.0013783597518952,0.0035072336694432,0.0123647604327666,0.0048721071863581,False,18908,19.60003038059296,5.051836559375601,True
101,17037,321,377,3148,1087,0.1001872659176029,0.2808398950131233,0.8514588859416445,0.2953081876724931,True,17037,18.100059456136982,5.019424258275853,True
101,17026,36,377,5165,1361,0.0065383218307301,0.0211515863689776,0.0954907161803713,0.026451138868479,False,17037,18.100059456136982,5.019424258275853,True
101,19401,1,377,2669,1613,0.0003284072249589,0.0005027652086475,0.0026525198938992,0.0006199628022318,False,17037,18.100059456136982,5.019424258275853,True
102,17063,484,556,2372,1917,0.1980360065466448,0.2433383609854198,0.8705035971223022,0.2524778299426187,True,17063,21.21177536321872,4.467257127110819,True
102,17044,33,556,1805,1805,0.0141752577319587,0.0141752577319587,0.0593525179856115,0.0182825484764542,False,17063,21.21177536321872,4.467257127110819,True
102,17064,2,556,3463,2732,0.0004978839930296,0.0006086427267194,0.0035971223021582,0.0007320644216691,False,17063,21.21177536321872,4.467257127110819,True
103,20418,4,290,2605,927,0.0013836042891732,0.0032976092333058,0.0137931034482758,0.0043149946062567,False,14800,6.722395204187036,5.828440101498683,False
104,19849,296,560,2105,911,0.1249472351203039,0.2519148936170213,0.5285714285714286,0.3249176728869374,True,19849,8.88233734149896,7.865798153132981,False
104,17800,93,560,2629,513,0.0300387596899224,0.0948979591836734,0.1660714285714285,0.1812865497076023,False,19849,8.88233734149896,7.865798153132981,False
104,16473,31,560,4324,781,0.0063878013599835,0.0236641221374045,0.0553571428571428,0.0396927016645326,False,19849,8.88233734149896,7.865798153132981,False
104,19855,1,560,1740,562,0.0004349717268377,0.0008920606601248,0.0017857142857142,0.0017793594306049,False,19849,8.88233734149896,7.865798153132981,False
105,16479,250,521,2515,1204,0.0897343862167982,0.1694915254237288,0.4798464491362764,0.207641196013289,True,16479,13.817402488914256,3.437777089127492,True
106,18502,253,377,6475,999,0.038339142294287,0.2252894033837934,0.6710875331564987,0.2532532532532532,True,18502,10.538897803793514,2.6823069557090538,True
107,18987,328,414,2238,483,0.1411359724612736,0.5764499121265377,0.7922705314009661,0.6790890269151139,True,18987,13.401522638779023,4.0439270788420085,True
107,17770,18,414,4631,505,0.0035806644121742,0.0199778024417314,0.0434782608695652,0.0356435643564356,False,18987,13.401522638779023,4.0439270788420085,True
107,19474,12,414,3923,520,0.0027745664739884,0.0130151843817787,0.0289855072463768,0.023076923076923,False,18987,13.401522638779023,4.0439270788420085,True
108,19497,113,301,1504,187,0.0667848699763593,0.3013333333333333,0.3754152823920266,0.6042780748663101,True,19497,13.12917933747478,4.305734258916249,True
109,16483,280,428,3410,2098,0.0786958965711073,0.1246660730186999,0.6542056074766355,0.1334604385128694,True,16483,14.0150714673229,4.082874765984984,True
110,18502,0,93,6475,0,0.0,0.0,0.0,0.0,False,18502,4.93116719011036,2.7288750268702744,False
112,18910,377,408,3330,2206,0.1121689973222255,0.1685292802860974,0.9240196078431372,0.170897552130553,True,18910,17.1910430999537,4.542479941309153,True
112,19401,18,408,2669,2147,0.0058842759071592,0.0070949940875049,0.0441176470588235,0.0083837913367489,False,18910,17.1910430999537,4.542479941309153,True
113,13653,247,525,6787,892,0.0349610757254069,0.2111111111111111,0.4704761904761905,0.2769058295964126,True,13653,10.605500663059635,3.4334607491515197,True
113,17071,12,525,2196,751,0.0044296788482834,0.0094936708860759,0.0228571428571428,0.0159786950732356,False,13653,10.605500663059635,3.4334607491515197,True
114,19842,114,571,1765,1093,0.0513051305130513,0.0735483870967741,0.1996497373029772,0.1043000914913083,False,20426,12.530458934573257,8.10830764380031,True
114,19510,101,571,2132,1338,0.038816295157571,0.055862831858407,0.1768826619964973,0.0754857997010463,False,20426,12.530458934573257,8.10830764380031,True
114,19855,14,571,1740,679,0.0060949063996517,0.0113268608414239,0.0245183887915936,0.0206185567010309,False,20426,12.530458934573257,8.10830764380031,True
115,20171,407,742,2392,509,0.1492482581591492,0.4822274881516588,0.5485175202156334,0.7996070726915521,True,20171,9.654980612564323,6.105890028565918,False
115,19862,228,742,5396,818,0.0385786802030456,0.1711711711711711,0.307277628032345,0.2787286063569682,False,20171,9.654980612564323,6.105890028565918,False
116,18369,7,180,3342,1152,0.0019914651493598,0.0052830188679245,0.0388888888888888,0.0060763888888888,False,19408,7.386161037056015,4.844682779490606,False
117,17816,14,291,1929,1156,0.0063463281958295,0.0097697138869504,0.0481099656357388,0.0121107266435986,False,17816,6.819097434187754,5.292308123247337,False
117,18451,14,291,1899,1608,0.0064338235294117,0.0074270557029177,0.0481099656357388,0.0087064676616915,False,17816,6.819097434187754,5.292308123247337,False
118,16427,717,926,8682,2546,0.0806433472050388,0.2602540834845735,0.7742980561555075,0.2816182246661429,True,16427,19.07529649916441,8.117541196754496,True
118,18961,103,926,2056,1184,0.0357763112191733,0.0513203786746387,0.111231101511879,0.0869932432432432,False,16427,19.07529649916441,8.117541196754496,True
118,19440,85,926,1438,1167,0.0372970601140851,0.0423306772908366,0.091792656587473,0.0728363324764353,False,16427,19.07529649916441,8.117541196754496,True
118,18398,1,926,2748,1090,0.000272257010618,0.0004962779156327,0.0010799136069114,0.0009174311926605,False,16427,19.07529649916441,8.117541196754496,True
119,18451,50,351,1899,1239,0.0227272727272727,0.0324675324675324,0.1424501424501424,0.0403551251008878,True,17816,9.326680669022789,5.188552040090427,False
119,17816,23,351,1929,725,0.0101905183872397,0.0218423551756885,0.0655270655270655,0.0317241379310344,False,17816,9.326680669022789,5.188552040090427,False
119,17815,23,351,7084,1351,0.0031030760928224,0.0136986301369863,0.0655270655270655,0.0170244263508512,False,17816,9.326680669022789,5.188552040090427,False
120,19040,494,827,4770,1058,0.0968058005095042,0.3551401869158878,0.5973397823458283,0.4669187145557656,True,19040,19.3293326883065,3.7840525208980105,True
120,20169,39,827,2752,1176,0.0110169491525423,0.0198574338085539,0.0471584038694075,0.0331632653061224,False,19040,19.3293326883065,3.7840525208980105,True
121,16516,125,657,4591,991,0.0243997657622486,0.0820748522652659,0.1902587519025875,0.1261352169525731,True,18485,10.874803189147613,4.212001296204817,True
121,18485,55,657,1649,258,0.0244335850733007,0.063953488372093,0.0837138508371385,0.2131782945736434,False,18485,10.874803189147613,4.212001296204817,True
122,18910,97,466,3330,1633,0.0262233035955663,0.0484515484515484,0.2081545064377682,0.0593998775260257,False,18910,5.842430680568115,4.796566258349982,False
122,17026,46,466,5165,1202,0.0082363473589973,0.0283600493218249,0.0987124463519313,0.038269550748752,True,18910,5.842430680568115,4.796566258349982,False
122,15761,20,466,3445,627,0.0051400668208686,0.0186393289841565,0.0429184549356223,0.0318979266347687,False,18910,5.842430680568115,4.796566258349982,False
122,19401,17,466,2669,1631,0.0054522129570237,0.0081730769230769,0.0364806866952789,0.0104230533415082,False,18910,5.842430680568115,4.796566258349982,False
123,18398,137,338,2748,584,0.0464564259070871,0.1745222929936305,0.4053254437869822,0.2345890410958904,True,18398,9.31926186341916,4.210895130087785,False
123,19439,44,338,4761,1348,0.0087042532146389,0.0267965895249695,0.1301775147928994,0.0326409495548961,False,18398,9.31926186341916,4.210895130087785,False
124,17815,344,585,7084,1507,0.0469624573378839,0.1967963386727688,0.588034188034188,0.2282680822826808,True,17815,15.185251038277713,3.3257312925965894,True
124,19861,9,585,2256,1276,0.0031779661016949,0.0048596112311015,0.0153846153846153,0.0070532915360501,False,17815,15.185251038277713,3.3257312925965894,True
124,17805,1,585,3215,892,0.0002632271650434,0.0006775067750677,0.0017094017094017,0.0011210762331838,False,17815,15.185251038277713,3.3257312925965894,True
125,20418,304,356,2605,1022,0.1144147534813699,0.2830540037243947,0.8539325842696629,0.2974559686888454,True,20418,15.716541188151822,3.821826784363156,True
125,17146,1,356,6544,1188,0.0001449485432671,0.000648088139987,0.0028089887640449,0.0008417508417508,False,20418,15.716541188151822,3.821826784363156,True
126,20838,20,244,1372,340,0.012531328320802,0.0354609929078014,0.081967213114754,0.0588235294117647,False,17798,7.148936898373523,4.423710647990115,False
126,17798,18,244,4432,1037,0.0038643194504079,0.014251781472684,0.0737704918032786,0.017357762777242,False,17798,7.148936898373523,4.423710647990115,False
127,16473,308,488,4324,846,0.0683836589698046,0.3001949317738791,0.6311475409836066,0.3640661938534279,True,16473,14.242737153205747,6.001981416600631,True
127,19497,130,488,1504,505,0.0698174006444683,0.1506373117033603,0.2663934426229508,0.2574257425742574,False,16473,14.242737153205747,6.001981416600631,True
